"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Aug 28 10:04:05 GMT 2023","Mon Aug 28 10:04:05 GMT 2023","434","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"skipped","Mon Aug 28 10:03:07 GMT 2023","Mon Aug 28 10:03:07 GMT 2023","440","tests.payments.external_payments.services","Test delete payment services","TestPaymentsServicesDelete","","","Check the response 404 while deleting multiple services 0.5","Проверка ответа [404] при удалении нескольких сервисов оплаты 0.5"
"passed","Mon Aug 28 10:03:41 GMT 2023","Mon Aug 28 10:03:42 GMT 2023","425","tests.payments.payment_accounts.owner.field_frozen_time","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param frozen_time","Проверка ответа [400] при частичном обновлении frozen_time  невалидными значениями"
"passed","Mon Aug 28 10:03:36 GMT 2023","Mon Aug 28 10:03:36 GMT 2023","398","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Mon Aug 28 10:03:10 GMT 2023","Mon Aug 28 10:03:10 GMT 2023","386","tests.payments.external_payments.services","Test patch payment services","TestPaymentsServicesPatchList","","","Check if we can not partially update service with an empty name","Проверка ответа [400] при частичном обновлении сервиса с пустым именем"
"skipped","Mon Aug 28 10:02:48 GMT 2023","Mon Aug 28 10:02:48 GMT 2023","0","tests.games.reference.product_languages","Test delete product languages","TestProductLanguagesDelete","","","TG16-Test product languages delete","Проверка успешного ответа [204] при удалении языка продукта"
"passed","Mon Aug 28 10:04:06 GMT 2023","Mon Aug 28 10:04:07 GMT 2023","442","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Mon Aug 28 10:03:45 GMT 2023","Mon Aug 28 10:03:45 GMT 2023","422","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"skipped","Mon Aug 28 10:02:28 GMT 2023","Mon Aug 28 10:02:30 GMT 2023","1682","tests.games.reference.languages","Regression-tests post languages","TestLanguagesCreateRegression","","","TG83-Test languages create with invalid name","Проверка ответа [400] при создании языка c невалидным значением"
"passed","Mon Aug 28 10:03:43 GMT 2023","Mon Aug 28 10:03:43 GMT 2023","424","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param frozen_time","Проверка успешного ответа [200] при изменении frozen_time владельца валидными значениями"
"passed","Mon Aug 28 10:03:33 GMT 2023","Mon Aug 28 10:03:34 GMT 2023","422","tests.payments.payment_accounts.owner.field_commission","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param commission","Проверка успешного ответа [200] при изменении commission владельца валидными значениями"
"passed","Mon Aug 28 10:03:06 GMT 2023","Mon Aug 28 10:03:07 GMT 2023","434","tests.payments.external_payments.services","Test delete payment services","TestPaymentsServicesDelete","","","Test of successful deleting existent service by id","Проверка успешного ответа [204] при удалении по id существующего сервиса оплаты"
"passed","Mon Aug 28 10:02:44 GMT 2023","Mon Aug 28 10:02:45 GMT 2023","745","tests.games.reference.languages","Regression-test put languages","TestLanguagesUpdateRegression","","","TG98-Test languages update with invalid value","Проверка ответа [400] при обновлении языка с невалидным значением "
"passed","Mon Aug 28 10:02:49 GMT 2023","Mon Aug 28 10:02:50 GMT 2023","769","tests.games.reference.product_languages","Test get product languages","TestProductLanguages","","","TG17-Test product languages list","Проверка успешного ответа [200] при запросе списка языков продукта"
"skipped","Mon Aug 28 10:03:46 GMT 2023","Mon Aug 28 10:03:46 GMT 2023","413","tests.payments.payment_accounts.owner.field_frozen_time","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param frozen_time","Проверка ответа [400] при изменении frozen_time владельца невалидными значениями"
"skipped","Mon Aug 28 10:04:05 GMT 2023","Mon Aug 28 10:04:06 GMT 2023","409","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"skipped","Mon Aug 28 10:04:00 GMT 2023","Mon Aug 28 10:04:00 GMT 2023","440","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners regression","TestPaymentPatchOwnerRegression","","","Test payment accounts owner partial update invalid value param payout_day_of_month","Проверка ответа [400] при частичном обновлении payout_day_of_month невалидными значениями"
"passed","Mon Aug 28 10:03:18 GMT 2023","Mon Aug 28 10:03:18 GMT 2023","530","tests.payments.external_payments.services","Test put payment services","TestPaymentsServicesPutList","","","Check of partially update service","Проверка ответа [200] при частичном обновлении сервиса"
"passed","Mon Aug 28 10:04:09 GMT 2023","Mon Aug 28 10:04:10 GMT 2023","396","tests.payments.payment_accounts.payout","Tests patch payout data","TestPaymentsPayoutDataPatch","","","Partial update payout data field payout_type use valid value","Проверка успешного ответа [200] при частичном изменение данных о выплатах поля payout_type используя валидные значения"
"passed","Mon Aug 28 10:04:06 GMT 2023","Mon Aug 28 10:04:06 GMT 2023","413","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param payout_day_of_month","Проверка ответа [400] при изменении payout_day_of_month невалидными значениями"
"passed","Mon Aug 28 10:03:59 GMT 2023","Mon Aug 28 10:03:59 GMT 2023","411","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param payout_day_of_month","Проверка успешного ответа [200] при частичном обновлении payout_day_of_month валидными значениями"
"passed","Mon Aug 28 10:03:23 GMT 2023","Mon Aug 28 10:03:23 GMT 2023","376","tests.payments.payment_accounts","Tests get balance by uuid","TestPaymentsBalancesGet","","","Check balance of non-existent user","Проверка ответа [404] при проверке баланса у пользователя с несуществующим <module 'uuid' from '/usr/local/lib/python3.11/uuid.py'>"
"passed","Mon Aug 28 10:02:41 GMT 2023","Mon Aug 28 10:02:42 GMT 2023","773","tests.games.reference.languages","Test put languages","TestLanguagesUpdate","","","TG100-Test languages update","Проверка успешного ответа [200] при обновлении языка"
"passed","Mon Aug 28 10:04:03 GMT 2023","Mon Aug 28 10:04:03 GMT 2023","395","tests.payments.payment_accounts.owner.field_payout_day_of_month","Test put owners","TestPaymentPutOwner","","","Test payment accounts owner update valid value param payout_day_of_month","Проверка успешного ответа [200] при изменении payout_day_of_month валидными значениями"
"passed","Mon Aug 28 10:03:37 GMT 2023","Mon Aug 28 10:03:37 GMT 2023","458","tests.payments.payment_accounts.owner.field_commission","Test put owners regression","TestPaymentPutOwnerRegression","","","Test payment accounts owner update invalid value param commission","Проверка ответа [400] при изменении commission владельца невалидными значениями"
"passed","Mon Aug 28 10:04:11 GMT 2023","Mon Aug 28 10:04:12 GMT 2023","408","tests.payments.payment_accounts.payout","Tests get payout data uuid","TestPaymentsPayoutDataGet","","","Check payout data of the user","Проверка успешного ответа [200] при выводе данных о выплатах у существующего пользователя"
"passed","Mon Aug 28 10:03:49 GMT 2023","Mon Aug 28 10:03:50 GMT 2023","455","tests.payments.payment_accounts.owner.field_gift_time","Test patch owners","TestPaymentPatchOwner","","","Test payment accounts owner partial update valid value param gift_time","Проверка успешного ответа [200] при частичном обновлении gift_time валидными значениями"
